threshold,precision,recall
1.400526,0.926605504587156,0.17206132879045996
1.400843,0.9351851851851852,0.17206132879045996
1.400317,0.9272727272727272,0.1737649063032368
1.399335,0.9279279279279279,0.17546848381601363
1.398514,0.9285714285714286,0.17717206132879046
1.397458,0.9292035398230089,0.1788756388415673
1.393458,0.9298245614035088,0.18057921635434412
1.393259,0.9304347826086956,0.18228279386712096
1.392828,0.9310344827586207,0.1839863713798978
1.390567,0.9316239316239316,0.18568994889267462
1.38652,0.9322033898305084,0.18739352640545145
1.381952,0.9327731092436975,0.1890971039182283
1.380325,0.9333333333333333,0.19080068143100512
1.379734,0.9338842975206612,0.19250425894378195
1.379533,0.9344262295081968,0.19420783645655879
1.378486,0.9349593495934959,0.19591141396933562
1.376875,0.9354838709677419,0.19761499148211242
1.375318,0.936,0.19931856899488926
1.372354,0.9365079365079365,0.2010221465076661
1.371326,0.937007874015748,0.20272572402044292
1.370242,0.9375,0.20442930153321975
1.36904,0.937984496124031,0.2061328790459966
1.368635,0.9384615384615385,0.20783645655877342
1.367712,0.9389312977099237,0.20954003407155025
1.364863,0.9393939393939394,0.21124361158432708
1.362605,0.9398496240601504,0.21294718909710392
1.358693,0.9402985074626866,0.21465076660988075
1.358146,0.9407407407407408,0.21635434412265758
1.356188,0.9411764705882353,0.21805792163543442
1.354285,0.9347826086956522,0.21976149914821125
1.354556,0.9416058394160584,0.21976149914821125
1.353757,0.935251798561151,0.22146507666098808
1.352558,0.9357142857142857,0.2231686541737649
1.352337,0.9361702127659575,0.22487223168654175
1.351591,0.9366197183098591,0.22657580919931858
1.351126,0.9370629370629371,0.2282793867120954
1.347158,0.9375,0.22998296422487224
1.346988,0.9379310344827586,0.23168654173764908
1.34484,0.9383561643835616,0.23339011925042588
1.344732,0.9387755102040817,0.23509369676320271
1.344031,0.9391891891891891,0.23679727427597955
1.337028,0.9333333333333333,0.23850085178875638
1.343228,0.9395973154362416,0.23850085178875638
1.336322,0.9276315789473685,0.2402044293015332
1.336619,0.9337748344370861,0.2402044293015332
1.336249,0.9281045751633987,0.24190800681431004
1.332345,0.9285714285714286,0.24361158432708688
1.331714,0.9290322580645162,0.2453151618398637
1.329175,0.9235668789808917,0.24701873935264054
1.330636,0.9294871794871795,0.24701873935264054
1.328966,0.9240506329113924,0.24872231686541738
1.328442,0.9245283018867925,0.2504258943781942
1.32704,0.9135802469135802,0.252129471890971
1.328363,0.9192546583850931,0.252129471890971
1.328433,0.925,0.252129471890971
1.324211,0.9141104294478528,0.25383304940374785
1.321456,0.9146341463414634,0.2555366269165247
1.321108,0.9151515151515152,0.2572402044293015
1.318557,0.9101796407185628,0.25894378194207834
1.320187,0.9156626506024096,0.25894378194207834
1.318324,0.9107142857142857,0.2606473594548552
1.316949,0.9112426035502958,0.262350936967632
1.311579,0.9011627906976745,0.26405451448040884
1.313371,0.9064327485380117,0.26405451448040884
1.316693,0.9117647058823529,0.26405451448040884
1.311368,0.9017341040462428,0.2657580919931857
1.303086,0.8820224719101124,0.2674616695059625
1.303633,0.8870056497175142,0.2674616695059625
1.308183,0.8920454545454546,0.2674616695059625
1.308348,0.8971428571428571,0.2674616695059625
1.308485,0.9022988505747126,0.2674616695059625
1.302876,0.88268156424581,0.26916524701873934
1.300172,0.8833333333333333,0.2708688245315162
1.300065,0.8839779005524862,0.272572402044293
1.299353,0.8846153846153846,0.27427597955706984
1.29717,0.8852459016393442,0.27597955706984667
1.295333,0.8810810810810811,0.2776831345826235
1.297037,0.8858695652173914,0.2776831345826235
1.293163,0.8770053475935828,0.27938671209540034
1.294683,0.8817204301075269,0.27938671209540034
1.292212,0.873015873015873,0.28109028960817717
1.29291,0.8776595744680851,0.28109028960817717
1.291332,0.8736842105263158,0.282793867120954
1.290345,0.8743455497382199,0.28449744463373083
1.286941,0.8704663212435233,0.28620102214650767
1.289189,0.875,0.28620102214650767
1.286859,0.8711340206185567,0.2879045996592845
1.280639,0.8673469387755102,0.28960817717206133
1.2812,0.8717948717948718,0.28960817717206133
1.280434,0.868020304568528,0.29131175468483816
1.279291,0.8686868686868687,0.293015332197615
1.279041,0.8693467336683417,0.29471890971039183
1.27553,0.87,0.29642248722316866
1.274178,0.8663366336633663,0.2981260647359455
1.275313,0.8706467661691543,0.2981260647359455
1.273465,0.8669950738916257,0.29982964224872233
1.272316,0.8676470588235294,0.30153321976149916
1.268616,0.8682926829268293,0.303236797274276
1.268092,0.8689320388349514,0.3049403747870528
1.266064,0.8653846153846154,0.30664395229982966
1.267216,0.8695652173913043,0.30664395229982966
1.264813,0.861904761904762,0.3083475298126065
1.265015,0.8660287081339713,0.3083475298126065
1.264796,0.8625592417061612,0.3100511073253833
1.264721,0.8632075471698113,0.31175468483816016
1.264247,0.863849765258216,0.313458262350937
1.263287,0.8644859813084113,0.3151618398637138
1.259639,0.8651162790697674,0.31686541737649065
1.259548,0.8657407407407407,0.3185689948892675
1.258603,0.8663594470046083,0.3202725724020443
1.255627,0.863013698630137,0.3219761499148211
1.257971,0.8669724770642202,0.3219761499148211
1.25469,0.8636363636363636,0.32367972742759793
1.254519,0.8642533936651584,0.32538330494037476
1.252848,0.8648648648648649,0.3270868824531516
1.252563,0.8654708520179372,0.3287904599659284
1.252413,0.8660714285714286,0.33049403747870526
1.251618,0.8666666666666667,0.3321976149914821
1.2512,0.8672566371681416,0.3339011925042589
1.250528,0.8678414096916299,0.33560477001703576
